SalesOrderID,OrderDate,OnlineOrderFlag,CustomerID,SalesPersonID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue,PersonID,AccountNumber,PersonType,FirstName,LastName,Territory,Country
70167,2014-04-08,True,14229,,9,24.99,1.9992,0.6248,27.614,15879.0,AW00014229,IN,Allen,Perez,Australia,AU
70168,2014-04-08,True,13048,,9,78.98,6.3184,1.9745,87.2729,12786.0,AW00013048,IN,Alexis,Hayes,Australia,AU
70169,2014-04-08,True,13640,,9,38.98,3.1184,0.9745,43.0729,15492.0,AW00013640,IN,Rachael,Patel,Australia,AU
70170,2014-04-08,True,19575,,9,36.27,2.9016,0.9068,40.0784,3853.0,AW00019575,IN,Marco,Patel,Australia,AU
70171,2014-04-08,True,20560,,8,2378.95,190.31599999999997,59.4738,2628.7398,4574.0,AW00020560,IN,Mindy,Raji,Germany,DE
70172,2014-04-08,True,12717,,7,2304.98,184.3984,57.6245,2547.0029,13021.0,AW00012717,IN,Hannah,Wood,France,FR
70173,2014-04-08,True,19943,,7,2329.98,186.3984,58.2495,2574.6279,13615.0,AW00019943,IN,Walter,Carlson,France,FR
70174,2014-04-08,True,28975,,4,37.97,3.0376,0.9493,41.9569,13603.0,AW00028975,IN,Walter,Gill,Southwest,US
70175,2014-04-08,True,11619,,6,67.93,5.4344,1.6983,75.0627,10400.0,AW00011619,IN,Sierra,Young,Canada,CA
70176,2014-04-08,True,11277,,6,82.59,6.6072,2.0648,91.262,4855.0,AW00011277,IN,Charles,Jackson,Canada,CA
70177,2014-04-08,True,23152,,1,37.27,2.9816,0.9318,41.1834,8574.0,AW00023152,IN,Michelle,Howard,Northwest,US
70178,2014-04-08,True,19000,,6,29.99,2.3992,0.7498,33.139,8755.0,AW00019000,IN,Makayla,Blue,Canada,CA
70179,2014-04-08,True,22326,,1,40.23,3.2184,1.0058,44.4542,8610.0,AW00022326,IN,Riley,Howard,Northwest,US
70180,2014-04-08,True,22979,,4,78.96,6.3168,1.974,87.2508,6723.0,AW00022979,IN,Theodore,Hernandez,Southwest,US
70181,2014-04-08,True,23275,,4,68.97,5.5176,1.7243,76.2119,4085.0,AW00023275,IN,Miguel,Jackson,Southwest,US
70182,2014-04-08,True,18821,,6,69.99,5.5992,1.7498,77.339,14955.0,AW00018821,IN,Juan,Morgan,Canada,CA
70183,2014-04-08,True,28121,,6,119.98,9.5984,2.9995,132.5779,11066.0,AW00028121,IN,Julia,Robinson,Canada,CA
70184,2014-04-08,True,18408,,1,12.94,1.0352,0.3235,14.2987,14091.0,AW00018408,IN,Cody,West,Northwest,US
70185,2014-04-08,True,29104,,6,78.98,6.3184,1.9745,87.2729,5973.0,AW00029104,IN,Nathan,Zhang,Canada,CA
70186,2014-04-08,True,19115,,4,148.47,11.8776,3.7118,164.0594,9494.0,AW00019115,IN,Bailey,Sanchez,Southwest,US
70187,2014-04-08,True,18994,,1,123.98,9.9184,3.0995,136.9979,16794.0,AW00018994,IN,Jackson,Allen,Northwest,US
70188,2014-04-08,True,25196,,6,54.98,4.3984,1.3745,60.7529,5522.0,AW00025196,IN,Aaron,Yang,Canada,CA
70189,2014-04-08,True,16650,,1,4.99,0.3992,0.1248,5.513999999999999,10198.0,AW00016650,IN,Kaitlyn,Green,Northwest,US
70190,2014-04-08,True,29231,,6,39.98,3.1984,0.9995,44.1779,7203.0,AW00029231,IN,Brittany,Simmons,Canada,CA
70191,2014-04-08,True,23488,,6,4.99,0.3992,0.1248,5.513999999999999,16342.0,AW00023488,IN,Luis,Nelson,Canada,CA
70192,2014-04-08,True,14251,,4,71.97,5.7576,1.7993,79.5269,14114.0,AW00014251,IN,Alex,Brooks,Southwest,US
70193,2014-04-08,True,13932,,4,21.98,1.7584,0.5495,24.2879,15251.0,AW00013932,IN,Timothy,Sanchez,Southwest,US
70194,2014-04-08,True,16058,,10,30.97,2.4776,0.7743,34.2219,17692.0,AW00016058,IN,Margaret,Zhang,United Kingdom,GB
70195,2014-04-08,True,13655,,1,21.98,1.7584,0.5495,24.2879,18266.0,AW00013655,IN,Christopher,Walker,Northwest,US
70196,2014-04-08,True,19081,,8,32.27,2.5816,0.8068,35.6584,18544.0,AW00019081,IN,Leslie,Rubio,Germany,DE
70197,2014-04-08,True,24578,,7,27.77,2.2216,0.6943,30.6859,10612.0,AW00024578,IN,Meredith,Lopez,France,FR
70198,2014-04-08,True,19179,,7,12.94,1.0352,0.3235,14.2987,16654.0,AW00019179,IN,Gloria,Sanz,France,FR
70199,2014-04-08,True,20956,,7,3.99,0.3192,0.0998,4.409,14327.0,AW00020956,IN,Kristy,Alonso,France,FR
70200,2014-04-08,True,22658,,7,28.99,2.3192,0.7248,32.034,4945.0,AW00022658,IN,Devin,Rodriguez,France,FR
70201,2014-04-08,True,27886,,7,39.98,3.1984,0.9995,44.1779,16263.0,AW00027886,IN,Denise,Gonzalez,France,FR
70202,2014-04-08,True,27950,,7,4.99,0.3992,0.1248,5.513999999999999,20265.0,AW00027950,IN,Shannon,Sanz,France,FR
70203,2014-04-08,True,11091,,6,35.0,2.8,0.875,38.675,4515.0,AW00011091,IN,Dalton,Perez,Canada,CA
70204,2014-04-08,True,13826,,8,48.97,3.9176,1.2243,54.1119,16766.0,AW00013826,IN,Candice,He,Germany,DE
70205,2014-04-08,True,11728,,1,74.98,5.9984,1.8745,82.8529,17765.0,AW00011728,IN,Logan,White,Northwest,US
70206,2014-04-08,True,11841,,6,42.28,3.3824,1.057,46.7194,16376.0,AW00011841,IN,Sean,Nelson,Canada,CA
70207,2014-04-08,True,13167,,4,42.28,3.3824,1.057,46.7194,16790.0,AW00013167,IN,Mario,Tang,Southwest,US
70208,2014-04-08,True,13073,,4,21.98,1.7584,0.5495,24.2879,10619.0,AW00013073,IN,Sydney,Lopez,Southwest,US
70209,2014-04-08,True,13222,,6,61.97,4.9576,1.5493,68.4769,9789.0,AW00013222,IN,Arturo,Liu,Canada,CA
70210,2014-04-08,True,16142,,1,563.96,45.1168,14.099,623.1758,10511.0,AW00016142,IN,Sophia,King,Northwest,US
70211,2014-04-08,True,17460,,4,2339.97,187.1976,58.4993,2585.6669,19090.0,AW00017460,IN,Megan,Murphy,Southwest,US
70212,2014-04-08,True,17474,,4,2354.98,188.3984,58.8745,2602.2529,17018.0,AW00017474,IN,Jose,King,Southwest,US
70213,2014-04-08,True,17499,,4,2294.99,183.5992,57.3748,2535.964,4676.0,AW00017499,IN,Marcus,Campbell,Southwest,US
70214,2014-04-08,True,17535,,1,2405.47,192.4376,60.1368,2658.0444,12285.0,AW00017535,IN,Colleen,Guo,Northwest,US
70215,2014-04-08,True,15255,,4,804.48,64.3584,20.112000000000002,888.9504,15790.0,AW00015255,IN,Evan,Collins,Southwest,US
70216,2014-04-08,True,12031,,6,769.49,61.5592,19.2373,850.2865,5932.0,AW00012031,IN,Logan,Jai,Canada,CA
70217,2014-04-08,True,13248,,1,2309.97,184.7976,57.7493,2552.5169,11239.0,AW00013248,IN,Isabella,Martinez,Northwest,US
70218,2014-04-08,True,12418,,1,2391.45,191.31599999999997,59.7863,2642.5523,17003.0,AW00012418,IN,Robert,Hernandez,Northwest,US
70219,2014-04-08,True,18950,,6,2351.96,188.1568,58.799,2598.9158,19069.0,AW00018950,IN,Lauren,Alexander,Canada,CA
70220,2014-04-08,True,17136,,1,2297.28,183.7824,57.431999999999995,2538.4944,5690.0,AW00017136,IN,Glenn,Ye,Northwest,US
70221,2014-04-08,True,17156,,4,2502.27,200.1816,62.5568,2765.0084,3209.0,AW00017156,IN,Hailey,Gonzales,Southwest,US
70222,2014-04-08,True,13690,,10,1263.82,101.1056,31.5955,1396.5211,5879.0,AW00013690,IN,Claudia,Gao,United Kingdom,GB
70223,2014-04-08,True,29368,,10,2422.54,193.8032,60.5635,2676.9067,8000.0,AW00029368,IN,Jermaine,Kapoor,United Kingdom,GB
70224,2014-04-08,True,26438,,9,1155.48,92.4384,28.886999999999997,1276.8054,11994.0,AW00026438,IN,Alisha,Shen,Australia,AU
70225,2014-04-08,True,25937,,9,600.46,48.0368,15.0115,663.5083,13591.0,AW00025937,IN,Jon,Yuan,Australia,AU
70226,2014-04-08,True,12585,,9,579.97,46.3976,14.4993,640.8669,4720.0,AW00012585,IN,Ian,Martinez,Australia,AU
70227,2014-04-08,True,15756,,9,2369.97,189.5976,59.2493,2618.8169,10547.0,AW00015756,IN,Kari,Gutierrez,Australia,AU
70228,2014-04-08,True,13050,,9,2329.99,186.3992,58.2498,2574.639,17931.0,AW00013050,IN,Dennis,Zeng,Australia,AU
70229,2014-04-08,True,11191,,4,805.33,64.4264,20.1333,889.8897,10722.0,AW00011191,IN,Kristi,Perez,Southwest,US
70230,2014-04-08,True,26241,,4,1248.83,99.9064,31.2208,1379.9572,6393.0,AW00026241,IN,James,Lal,Southwest,US
70231,2014-04-08,True,11082,,4,780.82,62.4656,19.5205,862.8061,7672.0,AW00011082,IN,Angela,Butler,Southwest,US
70232,2014-04-08,True,27568,,1,2419.06,193.5248,60.4765,2673.0613,4135.0,AW00027568,IN,Miguel,Evans,Northwest,US
70233,2014-04-08,True,28064,,1,2384.07,190.7256,59.6018,2634.3974,11920.0,AW00028064,IN,Tamara,Nath,Northwest,US
70234,2014-04-08,True,27623,,4,2406.0,192.48,60.15,2658.63,18154.0,AW00027623,IN,Christian,Jackson,Southwest,US
70235,2014-04-08,True,27669,,4,2419.06,193.5248,60.4765,2673.0613,10955.0,AW00027669,IN,Katelyn,Allen,Southwest,US
70236,2014-04-08,True,22901,,6,2393.06,191.4448,59.8265,2644.3313,2911.0,AW00022901,IN,Katherine,Stewart,Canada,CA
70237,2014-04-08,True,23835,,4,603.96,48.3168,15.099,667.3758,4621.0,AW00023835,IN,Marcus,Jackson,Southwest,US
70238,2014-04-08,True,21922,,4,1120.49,89.6392,28.0123,1238.1415,8611.0,AW00021922,IN,Bailey,Ward,Southwest,US
70239,2014-04-08,True,20651,,6,1149.47,91.9576,28.7368,1270.1644,14647.0,AW00020651,IN,Timothy,Cooper,Canada,CA
70240,2014-04-08,True,21606,,1,1155.48,92.4384,28.886999999999997,1276.8054,15968.0,AW00021606,IN,Connor,Roberts,Northwest,US
70241,2014-04-08,True,18800,,1,1754.98,140.3984,43.8745,1939.2529,9642.0,AW00018800,IN,Jennifer,Phillips,Northwest,US
70242,2014-04-08,True,21593,,4,1155.48,92.4384,28.886999999999997,1276.8054,4669.0,AW00021593,IN,Marcus,Roberts,Southwest,US
70243,2014-04-08,True,21594,,4,1169.97,93.5976,29.2493,1292.8169,11717.0,AW00021594,IN,Brianna,Moore,Southwest,US
70244,2014-04-08,True,25488,,10,1120.49,89.6392,28.0123,1238.1415,12165.0,AW00025488,IN,Dawn,Ye,United Kingdom,GB
70245,2014-04-08,True,27762,,10,574.98,45.9984,14.3745,635.3529,20375.0,AW00027762,IN,Shawn,Yuan,United Kingdom,GB
70246,2014-04-08,True,15120,,9,811.32,64.9056,20.283,896.5086,18724.0,AW00015120,IN,Erika,Suarez,Australia,AU
70247,2014-04-08,True,29299,,9,548.98,43.9184,13.7245,606.6229,17273.0,AW00029299,IN,Bethany,Kumar,Australia,AU
70248,2014-04-09,True,19289,,8,1764.96,141.1968,44.123999999999995,1950.2808,15886.0,AW00019289,IN,Johnathan,Patel,Germany,DE
70249,2014-04-09,True,12409,,4,120.0,9.6,3.0,132.6,10115.0,AW00012409,IN,Savannah,Hill,Southwest,US
70250,2014-04-09,True,11950,,4,34.99,2.7992,0.8748,38.664,9958.0,AW00011950,IN,Jordan,Carter,Southwest,US
70251,2014-04-09,True,11148,,9,32.27,2.5816,0.8068,35.6584,11820.0,AW00011148,IN,Ross,Vazquez,Australia,AU
70252,2014-04-09,True,18763,,9,53.99,4.3192,1.3498,59.659,19964.0,AW00018763,IN,Julie,Chander,Australia,AU
70253,2014-04-09,True,28310,,9,4.99,0.3992,0.1248,5.513999999999999,11784.0,AW00028310,IN,Ross,Sanchez,Australia,AU
70254,2014-04-09,True,11371,,9,49.99,3.9992,1.2498,55.239,11293.0,AW00011371,IN,Lacey,Jai,Australia,AU
70255,2014-04-09,True,16445,,10,799.48,63.9584,19.987000000000002,883.4254,8644.0,AW00016445,IN,Caitlin,Ward,United Kingdom,GB
70256,2014-04-09,True,16509,,10,815.44,65.2352,20.386,901.0612,18975.0,AW00016509,IN,Veronica,Sai,United Kingdom,GB
70257,2014-04-09,True,14947,,10,2294.99,183.5992,57.3748,2535.964,12468.0,AW00014947,IN,Alejandro,Chen,United Kingdom,GB
70258,2014-04-09,True,19298,,8,2319.99,185.5992,57.9998,2563.589,8792.0,AW00019298,IN,Priscilla,Andersen,Germany,DE
70259,2014-04-09,True,19911,,10,2334.97,186.7976,58.3743,2580.1419,17485.0,AW00019911,IN,Valerie,Chen,United Kingdom,GB
70260,2014-04-09,True,20555,,8,2370.96,189.6768,59.273999999999994,2619.9108,2893.0,AW00020555,IN,Kelvin,Raje,Germany,DE
70261,2014-04-09,True,28800,,4,24.99,1.9992,0.6248,27.614,15240.0,AW00028800,IN,Mason,Sanchez,Southwest,US
70262,2014-04-09,True,29077,,4,63.97,5.1176,1.5993,70.6869,13589.0,AW00029077,IN,Blake,Henderson,Southwest,US
70263,2014-04-09,True,27031,,4,4.99,0.3992,0.1248,5.513999999999999,12109.0,AW00027031,IN,Jessica,Garcia,Southwest,US
70264,2014-04-09,True,11091,,6,34.89,2.7912,0.8723,38.5535,4515.0,AW00011091,IN,Dalton,Perez,Canada,CA
70265,2014-04-09,True,24509,,1,34.89,2.7912,0.8723,38.5535,19551.0,AW00024509,IN,Emma,Long,Northwest,US
70266,2014-04-09,True,12431,,6,32.28,2.5824,0.807,35.6694,3768.0,AW00012431,IN,Wyatt,Thomas,Canada,CA
70267,2014-04-09,True,22740,,4,29.99,2.3992,0.7498,33.139,9073.0,AW00022740,IN,Kimberly,Rogers,Southwest,US
70268,2014-04-09,True,20432,,1,14.98,1.1984,0.3745,16.5529,14246.0,AW00020432,IN,Juan,Sanders,Northwest,US
70269,2014-04-09,True,12919,,6,23.97,1.9176,0.5993,26.4869,16521.0,AW00012919,IN,Carlos,Hill,Canada,CA
70270,2014-04-09,True,17539,,6,144.47,11.5576,3.6118,159.6394,11306.0,AW00017539,IN,Grace,Wilson,Canada,CA
70271,2014-04-09,True,18940,,1,78.98,6.3184,1.9745,87.2729,15054.0,AW00018940,IN,Seth,Bell,Northwest,US
70272,2014-04-09,True,28027,,6,119.98,9.5984,2.9995,132.5779,20087.0,AW00028027,IN,Destiny,Hughes,Canada,CA
70273,2014-04-09,True,18397,,5,4.99,0.3992,0.1248,5.513999999999999,13116.0,AW00018397,IN,Louis,Anand,Southeast,US
70274,2014-04-09,True,17528,,1,54.98,4.3984,1.3745,60.7529,18877.0,AW00017528,IN,Whitney,Kapoor,Northwest,US
70275,2014-04-09,True,15736,,4,76.94,6.1552,1.9235,85.0187,8693.0,AW00015736,IN,Sheena,Raje,Southwest,US
70276,2014-04-09,True,23362,,6,7.28,0.5824,0.182,8.0444,19004.0,AW00023362,IN,Nicholas,Martin,Canada,CA
70277,2014-04-09,True,21544,,10,29.98,2.3984,0.7495,33.1279,19025.0,AW00021544,IN,Gary,Moreno,United Kingdom,GB
70278,2014-04-09,True,17643,,7,69.97,5.5976,1.7493,77.3169,18126.0,AW00017643,IN,Wesley,Cai,France,FR
70279,2014-04-09,True,17878,,7,69.97,5.5976,1.7493,77.3169,3327.0,AW00017878,IN,Gabrielle,Sanders,France,FR
70280,2014-04-09,True,27827,,10,25.48,2.0384,0.637,28.1554,7193.0,AW00027827,IN,Meagan,Malhotra,United Kingdom,GB
70281,2014-04-09,True,22454,,10,12.94,1.0352,0.3235,14.2987,9852.0,AW00022454,IN,Rebekah,Raman,United Kingdom,GB
70282,2014-04-09,True,27849,,7,39.98,3.1984,0.9995,44.1779,4503.0,AW00027849,IN,Dalton,Adams,France,FR
70283,2014-04-09,True,28920,,8,7.28,0.5824,0.182,8.0444,15000.0,AW00028920,IN,Renée,Alvarez,Germany,DE
70284,2014-04-09,True,11510,,6,99.47,7.9576,2.4868,109.9144,4361.0,AW00011510,IN,Seth,Roberts,Canada,CA
70285,2014-04-09,True,11159,,4,42.28,3.3824,1.057,46.7194,19259.0,AW00011159,IN,Brianna,Hughes,Southwest,US
70286,2014-04-09,True,12958,,1,198.99,15.9192,4.9748,219.88400000000001,9703.0,AW00012958,IN,Jennifer,Campbell,Northwest,US
70287,2014-04-09,True,11521,,1,42.28,3.3824,1.057,46.7194,8193.0,AW00011521,IN,Ariana,Peterson,Northwest,US
70288,2014-04-09,True,13342,,4,32.22,2.5776,0.8055,35.6031,18288.0,AW00013342,IN,Brandon,Jackson,Southwest,US
70289,2014-04-09,True,11390,,7,48.97,3.9176,1.2243,54.1119,19898.0,AW00011390,IN,Christine,Raji,France,FR
70290,2014-04-09,True,15287,,1,898.46,71.8768,22.4615,992.7983,10334.0,AW00015287,IN,Stephanie,Baker,Northwest,US
70291,2014-04-09,True,18113,,4,2391.96,191.3568,59.799,2643.1158,12198.0,AW00018113,IN,Abigail,Simmons,Southwest,US
70292,2014-04-09,True,13400,,4,2386.94,190.9552,59.6735,2637.5687,11050.0,AW00013400,IN,Julia,Thomas,Southwest,US
70293,2014-04-09,True,18353,,1,2316.97,185.3576,57.9243,2560.2519,17183.0,AW00018353,IN,Robert,Anderson,Northwest,US
70294,2014-04-09,True,17001,,1,2341.97,187.3576,58.5493,2587.8769,12419.0,AW00017001,IN,Ashley,Moore,Northwest,US
70295,2014-04-09,True,13359,,4,2456.28,196.5024,61.407,2714.1894,13864.0,AW00013359,IN,Ian,Wood,Southwest,US
70296,2014-04-09,True,13743,,6,2349.98,187.9984,58.7495,2596.7279,11225.0,AW00013743,IN,Isabella,Anderson,Canada,CA
70297,2014-04-09,True,17139,,4,2309.97,184.7976,57.7493,2552.5169,8926.0,AW00017139,IN,Jade,Rivera,Southwest,US
70298,2014-04-09,True,26152,,9,1155.48,92.4384,28.886999999999997,1276.8054,7071.0,AW00026152,IN,Jaime,Gill,Australia,AU
70299,2014-04-09,True,11171,,4,756.33,60.5064,18.9083,835.7447,16623.0,AW00011171,IN,Jonathan,Hill,Southwest,US
70300,2014-04-09,True,24284,,6,1259.07,100.7256,31.4768,1391.2724,8071.0,AW00024284,IN,Melissa,Sanders,Canada,CA
70301,2014-04-09,True,27574,,4,2407.04,192.5632,60.176,2659.7792,10696.0,AW00027574,IN,Madeline,Hill,Southwest,US
70302,2014-04-09,True,26001,,1,1273.32,101.8656,31.833000000000002,1407.0186,18457.0,AW00026001,IN,Nicholas,Lee,Northwest,US
70303,2014-04-09,True,27920,,4,2419.06,193.5248,60.4765,2673.0613,19104.0,AW00027920,IN,Mary,Howard,Southwest,US
70304,2014-04-09,True,21638,,1,1170.48,93.6384,29.261999999999997,1293.3804,11771.0,AW00021638,IN,Olivia,Harris,Northwest,US
70305,2014-04-09,True,14883,,4,1129.48,90.3584,28.237,1248.0754,3334.0,AW00014883,IN,Gabrielle,Barnes,Southwest,US
70306,2014-04-09,True,18645,,1,1700.99,136.0792,42.5248,1879.594,5160.0,AW00018645,IN,Jordan,Bryant,Northwest,US
70307,2014-04-09,True,25553,,10,1120.49,89.6392,28.0123,1238.1415,19506.0,AW00025553,IN,Brett,Srini,United Kingdom,GB
70308,2014-04-09,True,12292,,10,563.77,45.1016,14.0943,622.9659,5261.0,AW00012292,IN,Nicolas,Kumar,United Kingdom,GB
70309,2014-04-09,True,13616,,9,2473.04,197.8432,61.826,2732.7092,14561.0,AW00013616,IN,Cole,Ramirez,Australia,AU
70310,2014-04-09,True,25939,,9,565.47,45.2376,14.1368,624.8444,13380.0,AW00025939,IN,Willie,Tang,Australia,AU
70311,2014-04-09,True,29313,,9,539.99,43.1992,13.4998,596.689,18403.0,AW00029313,IN,Jésus,Sanz,Australia,AU
70312,2014-04-10,True,12146,,4,127.95,10.236,3.1988,141.3848,4390.0,AW00012146,IN,Xavier,Thomas,Southwest,US
70313,2014-04-10,True,12997,,9,35.23,2.8184,0.8808,38.9292,4423.0,AW00012997,IN,Nina,Xie,Australia,AU
70314,2014-04-10,True,14317,,9,31.27,2.5016,0.7818,34.5534,6532.0,AW00014317,IN,Steve,Liang,Australia,AU
70315,2014-04-10,True,18191,,9,85.48,6.8384,2.137,94.4554,19955.0,AW00018191,IN,Julie,Sharma,Australia,AU
70316,2014-04-10,True,12997,,9,42.97,3.4376,1.0743,47.4819,4423.0,AW00012997,IN,Nina,Xie,Australia,AU
70317,2014-04-10,True,20922,,10,2443.35,195.468,61.0838,2699.9018,12571.0,AW00020922,IN,Clayton,Wagner,United Kingdom,GB
70318,2014-04-10,True,22447,,8,793.76,63.5008,19.844,877.1048,19996.0,AW00022447,IN,Tara,Shan,Germany,DE
70319,2014-04-10,True,16452,,10,889.45,71.156,22.2363,982.8423,8883.0,AW00016452,IN,Cassie,Luo,United Kingdom,GB
70320,2014-04-10,True,19931,,8,2342.92,187.4336,58.573,2588.9266,5638.0,AW00019931,IN,Darryl,Xu,Germany,DE
70321,2014-04-10,True,19917,,10,2368.97,189.5176,59.2243,2617.7119,11513.0,AW00019917,IN,Jenny,Chander,United Kingdom,GB
70322,2014-04-10,True,12817,,7,2344.26,187.5408,58.6065,2590.4073,6764.0,AW00012817,IN,Theodore,Suarez,France,FR
70323,2014-04-10,True,14833,,10,2329.99,186.3992,58.2498,2574.639,7391.0,AW00014833,IN,Riley,Hayes,United Kingdom,GB
70324,2014-04-10,True,19258,,10,573.98,45.9184,14.3495,634.2479,19434.0,AW00019258,IN,Douglas,Mehta,United Kingdom,GB
70325,2014-04-10,True,11318,,1,2.29,0.1832,0.0573,2.5305,12090.0,AW00011318,IN,Jessica,Wilson,Northwest,US
70326,2014-04-10,True,13267,,6,29.98,2.3984,0.7495,33.1279,18828.0,AW00013267,IN,Matthew,Moore,Canada,CA
70327,2014-04-10,True,11276,,6,39.98,3.1984,0.9995,44.1779,15449.0,AW00011276,IN,Nancy,Chapman,Canada,CA
70328,2014-04-10,True,24410,,1,193.89,15.5112,4.8473,214.2485,8023.0,AW00024410,IN,Sara,Sanders,Northwest,US
70329,2014-04-10,True,11200,,6,32.6,2.608,0.815,36.023,5409.0,AW00011200,IN,Jason,Griffin,Canada,CA
70330,2014-04-10,True,25083,,4,36.59,2.9272,0.9148,40.431999999999995,12706.0,AW00025083,IN,Omar,Gao,Southwest,US
70331,2014-04-10,True,13936,,6,64.97,5.1976,1.6243,71.7919,17812.0,AW00013936,IN,Nathan,Wilson,Canada,CA
70332,2014-04-10,True,12158,,6,37.27,2.9816,0.9318,41.1834,16081.0,AW00012158,IN,Kyle,Phillips,Canada,CA
70333,2014-04-10,True,17347,,6,69.97,5.5976,1.7493,77.3169,9441.0,AW00017347,IN,Sara,Stewart,Canada,CA
70334,2014-04-10,True,18536,,4,54.98,4.3984,1.3745,60.7529,3188.0,AW00018536,IN,Hailey,Coleman,Southwest,US
70335,2014-04-10,True,19665,,4,69.99,5.5992,1.7498,77.339,13752.0,AW00019665,IN,Eduardo,Gonzales,Southwest,US
70336,2014-04-10,True,18082,,1,67.97,5.4376,1.6993,75.1069,15270.0,AW00018082,IN,Steven,Sanchez,Northwest,US
70337,2014-04-10,True,18340,,4,39.98,3.1984,0.9995,44.1779,8427.0,AW00018340,IN,Arianna,Cooper,Southwest,US
70338,2014-04-10,True,15335,,1,39.98,3.1984,0.9995,44.1779,13000.0,AW00015335,IN,Emily,Patterson,Northwest,US
70339,2014-04-10,True,20771,,6,46.47,3.7176,1.1618,51.3494,9345.0,AW00020771,IN,Madeline,Edwards,Canada,CA
70340,2014-04-10,True,21295,,6,56.97,4.5576,1.4243,62.9519,18077.0,AW00021295,IN,Benjamin,Thomas,Canada,CA
70341,2014-04-10,True,15713,,10,32.6,2.608,0.815,36.023,12308.0,AW00015713,IN,Hannah,Lee,United Kingdom,GB
70342,2014-04-10,True,20141,,7,3.99,0.3192,0.0998,4.409,7153.0,AW00020141,IN,Angelica,Flores,France,FR
70343,2014-04-10,True,26397,,10,39.98,3.1984,0.9995,44.1779,14583.0,AW00026397,IN,Micheal,Travers,United Kingdom,GB
70344,2014-04-10,True,12626,,10,68.97,5.5176,1.7243,76.2119,8890.0,AW00012626,IN,Cassie,Lal,United Kingdom,GB
70345,2014-04-10,True,27830,,8,60.47,4.8376,1.5118,66.8194,17439.0,AW00027830,IN,Caleb,Hall,Germany,DE
70346,2014-04-10,True,13675,,10,165.26,13.2208,4.1315,182.6123,4029.0,AW00013675,IN,Stanley,Sai,United Kingdom,GB
70347,2014-04-10,True,16401,,10,7.28,0.5824,0.182,8.0444,17725.0,AW00016401,IN,Margaret,Gao,United Kingdom,GB
70348,2014-04-10,True,15872,,6,85.48,6.8384,2.137,94.4554,9853.0,AW00015872,IN,Gabriella,Gonzalez,Canada,CA
70349,2014-04-10,True,13399,,4,2294.99,183.5992,57.3748,2535.964,4267.0,AW00013399,IN,Edward,Young,Southwest,US
70350,2014-04-10,True,19844,,6,2432.94,194.6352,60.8235,2688.3987,19497.0,AW00019844,IN,Emma,Murphy,Canada,CA
70351,2014-04-10,True,18232,,4,2369.97,189.5976,59.2493,2618.8169,9346.0,AW00018232,IN,Sophia,Edwards,Southwest,US
70352,2014-04-10,True,17009,,4,2351.96,188.1568,58.799,2598.9158,13687.0,AW00017009,IN,Wyatt,Butler,Southwest,US
70353,2014-04-10,True,13212,,4,2382.93,190.6344,59.5733,2633.1377,16069.0,AW00013212,IN,Logan,Phillips,Southwest,US
70354,2014-04-10,True,13361,,1,2322.28,185.7824,58.056999999999995,2566.1194,6339.0,AW00013361,IN,Cameron,Jai,Northwest,US
70355,2014-04-10,True,13214,,1,2319.99,185.5992,57.9998,2563.589,16858.0,AW00013214,IN,Elijah,Adams,Northwest,US
70356,2014-04-10,True,21987,,9,2457.33,196.5864,61.4333,2715.3497,6743.0,AW00021987,IN,Theodore,Dominguez,Australia,AU
70357,2014-04-10,True,22181,,9,2492.32,199.3856,62.308,2754.0136,19028.0,AW00022181,IN,Gary,Romero,Australia,AU
70358,2014-04-10,True,15646,,9,1754.98,140.3984,43.8745,1939.2529,19528.0,AW00015646,IN,Emma,Kelly,Australia,AU
70359,2014-04-10,True,12589,,9,615.96,49.2768,15.399000000000001,680.6358,11229.0,AW00012589,IN,Ruben,Rodriguez,Australia,AU
70360,2014-04-10,True,15755,,9,2354.98,188.3984,58.8745,2602.2529,5600.0,AW00015755,IN,Connor,Flores,Australia,AU
70361,2014-04-10,True,15717,,9,2362.27,188.9816,59.0568,2610.3084,7100.0,AW00015717,IN,Alexia,Henderson,Australia,AU
70362,2014-04-10,True,11083,,4,742.35,59.388000000000005,18.5588,820.2968,20135.0,AW00011083,IN,Alyssa,Cox,Southwest,US
70363,2014-04-10,True,26238,,4,1249.84,99.9872,31.246,1381.0732,20420.0,AW00026238,IN,Julia,Foster,Southwest,US
70364,2014-04-10,True,27615,,4,2420.34,193.6272,60.5085,2674.4757,3264.0,AW00027615,IN,Maria,Henderson,Southwest,US
70365,2014-04-10,True,27570,,1,2447.05,195.764,61.1763,2703.9903,18750.0,AW00027570,IN,Natasha,Navarro,Northwest,US
70366,2014-04-10,True,20350,,6,1155.48,92.4384,28.886999999999997,1276.8054,9711.0,AW00020350,IN,Isabella,Campbell,Canada,CA
70367,2014-04-10,True,20373,,6,1155.48,92.4384,28.886999999999997,1276.8054,11166.0,AW00020373,IN,Morgan,Williams,Canada,CA
70368,2014-04-10,True,21029,,8,1151.76,92.1408,28.794,1272.6948,10724.0,AW00021029,IN,Kristi,Martin,Germany,DE
70369,2014-04-10,True,28562,,7,1147.77,91.8216,28.6943,1268.2859,20177.0,AW00028562,IN,Phillip,Martinez,France,FR
