SalesOrderID,OrderDate,OnlineOrderFlag,SubTotal,TaxAmt,Freight,TotalDue,AccountNumber,CustType,CustName,SalesPersonName,Territory,Country
67981,2014-03-10,True,33.98,2.7184,0.8495,37.5479,AW00026778,IN,Sierra Perez,,Northwest,US
67982,2014-03-10,True,49.48,3.9584,1.237,54.6754,AW00026477,IN,Joel Rana,,Southwest,US
67983,2014-03-10,True,53.95,4.316,1.3488,59.6148,AW00026453,IN,Cole Peterson,,Northwest,US
67984,2014-03-10,True,147.28,11.7824,3.682,162.7444,AW00025357,IN,Marcus Foster,,Southwest,US
67985,2014-03-10,True,29.98,2.3984,0.7495,33.1279,AW00024750,IN,Destiny Barnes,,Southwest,US
67986,2014-03-10,True,71.58,5.7264,1.7895,79.0959,AW00015864,IN,Lauren Bailey,,Canada,CA
67987,2014-03-10,True,69.97,5.5976,1.7493,77.3169,AW00022084,IN,Francis Gomez,,Southwest,US
67988,2014-03-10,True,32.28,2.5824,0.807,35.6694,AW00022157,IN,Maria Richardson,,Northwest,US
67989,2014-03-10,True,94.48,7.5584,2.362,104.4004,AW00012532,IN,Jose Carter,,Canada,CA
67990,2014-03-10,True,69.99,5.5992,1.7498,77.339,AW00027282,IN,Barry Perez,,Canada,CA
67991,2014-03-10,True,7.28,0.5824,0.182,8.0444,AW00015370,IN,Jessica Butler,,Northwest,US
67992,2014-03-10,True,27.28,2.1824,0.682,30.1444,AW00017702,IN,Jack King,,United Kingdom,GB
67993,2014-03-10,True,31.27,2.5016,0.7818,34.5534,AW00017084,IN,Byron Serrano,,France,FR
67994,2014-03-10,True,107.08,8.5664,2.677,118.3234,AW00014197,IN,Frank Gill,,Germany,DE
67995,2014-03-10,True,69.97,5.5976,1.7493,77.3169,AW00014864,IN,Desiree Carlson,,United Kingdom,GB
67996,2014-03-10,True,28.48,2.2784,0.7120000000000001,31.4704,AW00023229,IN,Deborah Raje,,Germany,DE
67997,2014-03-10,True,6.28,0.5024,0.157,6.9394,AW00027151,IN,Carrie Moreno,,United Kingdom,GB
67998,2014-03-10,True,31.73,2.5384,0.7933,35.0617,AW00027160,IN,Brandi Vazquez,,Germany,DE
67999,2014-03-10,True,25.48,2.0384,0.637,28.1554,AW00029444,IN,Beth Blanco,,United Kingdom,GB
68000,2014-03-10,True,36.27,2.9016,0.9068,40.0784,AW00024070,IN,Cameron Shan,,France,FR
68001,2014-03-10,True,77.96,6.2368,1.949,86.1458,AW00024076,IN,Casey Hernandez,,France,FR
68002,2014-03-10,True,39.99,3.1992,0.9998,44.18899999999999,AW00014611,IN,Zoe James,,Canada,CA
68003,2014-03-10,True,37.29,2.9832,0.9323,41.2055,AW00011961,IN,Anne Alvarez,,Southwest,US
68004,2014-03-10,True,56.97,4.5576,1.4243,62.9519,AW00013196,IN,Kimberly Sanders,,Northwest,US
68005,2014-03-10,True,2482.23,198.5784,62.0558,2742.8642,AW00016782,IN,Lucas Clark,,Northwest,US
68006,2014-03-10,True,777.34,62.1872,19.4335,858.9607,AW00020912,IN,Christy Hu,,Germany,DE
68007,2014-03-10,True,831.32,66.5056,20.783,918.6086,AW00012619,IN,Priscilla Rai,,United Kingdom,GB
68008,2014-03-10,True,1258.83,100.7064,31.4708,1391.0072,AW00019420,IN,Stanley Raman,,Germany,DE
68009,2014-03-10,True,2334.98,186.7984,58.3745,2580.1529,AW00015192,IN,Tasha Shan,,Australia,AU
68010,2014-03-10,True,2294.99,183.5992,57.3748,2535.964,AW00015143,IN,Kelvin Wang,,Australia,AU
68011,2014-03-10,True,2294.99,183.5992,57.3748,2535.964,AW00015144,IN,Deanna Serrano,,Australia,AU
68012,2014-03-10,True,588.96,47.1168,14.724,650.8008,AW00025011,IN,Taylor White,,Australia,AU
68013,2014-03-10,True,553.97,44.3176,13.8493,612.1369,AW00025021,IN,Edwin Sharma,,Australia,AU
68014,2014-03-10,True,564.21,45.1368,14.1053,623.4521,AW00027722,IN,Melvin Jai,,Australia,AU
68015,2014-03-10,True,2532.33,202.5864,63.3083,2798.2247,AW00021944,IN,Daisy Jiménez,,Australia,AU
68016,2014-03-10,True,2393.06,191.4448,59.8265,2644.3313,AW00024797,IN,Dylan Flores,,Northwest,US
68017,2014-03-10,True,2419.06,193.5248,60.4765,2673.0613,AW00027447,IN,Miranda Hayes,,Southwest,US
68018,2014-03-10,True,567.76,45.4208,14.194,627.3748,AW00023733,IN,Natasha Gomez,,Northwest,US
68019,2014-03-10,True,561.48,44.9184,14.037,620.4354,AW00023341,IN,Kelvin Chen,,Northwest,US
68020,2014-03-10,True,556.26,44.5008,13.9065,614.6673,AW00023342,IN,Cristina She,,Southwest,US
68021,2014-03-10,True,574.98,45.9984,14.3745,635.3529,AW00027014,IN,Luke Hughes,,Canada,CA
68022,2014-03-10,True,539.99,43.1992,13.4998,596.689,AW00017125,IN,Paige Rogers,,Canada,CA
68023,2014-03-10,True,1197.97,95.8376,29.9493,1323.7569,AW00028563,IN,Dennis Cai,,Germany,DE
68024,2014-03-10,True,1170.48,93.6384,29.261999999999997,1293.3804,AW00024697,IN,Manuel Rodriguez,,United Kingdom,GB
68025,2014-03-10,True,1155.48,92.4384,28.886999999999997,1276.8054,AW00025454,IN,Terry She,,United Kingdom,GB
68026,2014-03-10,True,1164.47,93.1576,29.1118,1286.7394,AW00024115,IN,Gary Carlson,,United Kingdom,GB
68027,2014-03-10,True,2419.06,193.5248,60.4765,2673.0613,AW00015637,IN,Russell Sharma,,France,FR
68028,2014-03-10,True,2398.05,191.84400000000002,59.9513,2649.8453,AW00011603,IN,Geoffrey Gonzalez,,United Kingdom,GB
68029,2014-03-10,True,2419.06,193.5248,60.4765,2673.0613,AW00012994,IN,Anna Martinez,,Australia,AU
68030,2014-03-11,True,6.28,0.5024,0.157,6.9394,AW00011184,IN,Meghan Hernandez,,Southwest,US
68031,2014-03-11,True,123.96,9.9168,3.0989999999999998,136.9758,AW00018305,IN,Kelvin Xu,,Australia,AU
68032,2014-03-11,True,35.0,2.8,0.875,38.675,AW00019666,IN,Hailey Alexander,,Australia,AU
68033,2014-03-11,True,23.78,1.9024,0.5945,26.2769,AW00018796,IN,Marvin Ruiz,,Australia,AU
68034,2014-03-11,True,14.23,1.1384,0.3558,15.7242,AW00011763,IN,Ross Fernandez,,Australia,AU
68035,2014-03-11,True,9.99,0.7992,0.2498,11.039000000000001,AW00024253,IN,Fernando Wood,,Australia,AU
68036,2014-03-11,True,36.27,2.9016,0.9068,40.0784,AW00013008,IN,Alberto Muñoz,,Australia,AU
68037,2014-03-11,True,2319.26,185.5408,57.9815,2562.7823,AW00019904,IN,Jasmine Gray,,Germany,DE
68038,2014-03-11,True,68.97,5.5176,1.7243,76.2119,AW00026715,IN,Gabriella Bell,,Southwest,US
68039,2014-03-11,True,64.97,5.1976,1.6243,71.7919,AW00011142,IN,Eduardo Patterson,,Canada,CA
68040,2014-03-11,True,93.46,7.4768,2.3365,103.2733,AW00026256,IN,Ronald Rana,,Northwest,US
68041,2014-03-11,True,34.89,2.7912,0.8723,38.5535,AW00025836,IN,Jaime Luo,,Southwest,US
68042,2014-03-11,True,69.97,5.5976,1.7493,77.3169,AW00022763,IN,Rebecca Gonzalez,,Northwest,US
68043,2014-03-11,True,7.28,0.5824,0.182,8.0444,AW00018328,IN,Alvin Rai,,Southwest,US
68044,2014-03-11,True,4.99,0.3992,0.1248,5.513999999999999,AW00017520,IN,Marcus Baker,,Southwest,US
68045,2014-03-11,True,4.99,0.3992,0.1248,5.513999999999999,AW00024744,IN,Brendan Yuan,,Canada,CA
68046,2014-03-11,True,7.28,0.5824,0.182,8.0444,AW00015950,IN,Erin Peterson,,Northwest,US
68047,2014-03-11,True,4.99,0.3992,0.1248,5.513999999999999,AW00014628,IN,Carlos Brooks,,Northwest,US
68048,2014-03-11,True,67.93,5.4344,1.6983,75.0627,AW00014488,IN,Connor Hughes,,Southwest,US
68049,2014-03-11,True,24.27,1.9416,0.6068,26.8184,AW00022079,IN,Katherine Perez,,Canada,CA
68050,2014-03-11,True,31.27,2.5016,0.7818,34.5534,AW00016202,IN,Kenneth Jai,,France,FR
68051,2014-03-11,True,83.97,6.7176,2.0993,92.7869,AW00015714,IN,Bethany Pal,,France,FR
68052,2014-03-11,True,24.99,1.9992,0.6248,27.614,AW00017763,IN,Jacquelyn Martin,,United Kingdom,GB
68053,2014-03-11,True,62.98,5.0384,1.5745,69.5929,AW00012134,IN,Hector Alonso,,United Kingdom,GB
68054,2014-03-11,True,53.99,4.3192,1.3498,59.659,AW00026368,IN,Bharat Mirchandani,,France,FR
68055,2014-03-11,True,4.99,0.3992,0.1248,5.513999999999999,AW00023945,IN,Nicolas Black,,United Kingdom,GB
68056,2014-03-11,True,27.77,2.2216,0.6943,30.6859,AW00024856,IN,Candice Huang,,Germany,DE
68057,2014-03-11,True,23.78,1.9024,0.5945,26.2769,AW00012476,IN,Rodney Jimenez,,United Kingdom,GB
68058,2014-03-11,True,33.98,2.7184,0.8495,37.5479,AW00027312,IN,Sandra Sun,,Germany,DE
68059,2014-03-11,True,56.97,4.5576,1.4243,62.9519,AW00013242,IN,Kyle Yang,,Southwest,US
68060,2014-03-11,True,8.99,0.7192,0.2248,9.934,AW00012664,IN,Krista Gill,,United Kingdom,GB
68061,2014-03-11,True,804.48,64.3584,20.112000000000002,888.9504,AW00014895,IN,Connor Hernandez,,Southwest,US
68062,2014-03-11,True,799.48,63.9584,19.987000000000002,883.4254,AW00015016,IN,Daniel Clark,,Southwest,US
68063,2014-03-11,True,2411.95,192.956,60.2988,2665.2048,AW00016653,IN,Isabella Phillips,,Northwest,US
68064,2014-03-11,True,2398.05,191.84400000000002,59.9513,2649.8453,AW00026230,IN,Natasha Ramos,,Germany,DE
68065,2014-03-11,True,2294.99,183.5992,57.3748,2535.964,AW00015223,IN,Ebony Martin,,Australia,AU
68066,2014-03-11,True,1218.46,97.4768,30.4615,1346.3983,AW00026746,IN,Amber Adams,,Australia,AU
68067,2014-03-11,True,613.45,49.076,15.3363,677.8623,AW00029297,IN,Nina Pal,,Australia,AU
68068,2014-03-11,True,539.99,43.1992,13.4998,596.689,AW00025567,IN,Dennis Zheng,,Australia,AU
68069,2014-03-11,True,2482.23,198.5784,62.0558,2742.8642,AW00021899,IN,Marie Vazquez,,Australia,AU
68070,2014-03-11,True,839.48,67.1584,20.987,927.6254,AW00011372,IN,Wendy Romero,,Australia,AU
68071,2014-03-11,True,2419.06,193.5248,60.4765,2673.0613,AW00027104,IN,Randy Zhu,,Southwest,US
68072,2014-03-11,True,742.35,59.388000000000005,18.5588,820.2968,AW00029265,IN,Marissa Diaz,,Southwest,US
68073,2014-03-11,True,632.45,50.596000000000004,15.8113,698.8573,AW00023453,IN,Maurice Deng,,Southwest,US
68074,2014-03-11,True,539.99,43.1992,13.4998,596.689,AW00023359,IN,Dalton Alexander,,Southwest,US
68075,2014-03-11,True,553.97,44.3176,13.8493,612.1369,AW00019206,IN,Destiny Cooper,,Southwest,US
68076,2014-03-11,True,1120.49,89.6392,28.0123,1238.1415,AW00021484,IN,Abigail Coleman,,Northwest,US
68077,2014-03-11,True,1120.49,89.6392,28.0123,1238.1415,AW00021282,IN,Julia Smith,,Southwest,US
68078,2014-03-11,True,1170.48,93.6384,29.261999999999997,1293.3804,AW00021424,IN,Emily Alexander,,Southwest,US
68079,2014-03-11,True,1735.98,138.8784,43.3995,1918.2579,AW00018543,IN,Dalton Wilson,,Southwest,US
68080,2014-03-11,True,1700.99,136.0792,42.5248,1879.594,AW00023592,IN,Joseph Jackson,,Canada,CA
68081,2014-03-11,True,597.95,47.836000000000006,14.9488,660.7348,AW00023231,IN,Dylan Moore,,France,FR
68082,2014-03-11,True,583.97,46.7176,14.5993,645.2869,AW00024214,IN,Michele Romero,,Germany,DE
68083,2014-03-11,True,724.47,57.9576,18.1118,800.5394,AW00014160,IN,Brittney Hu,,Germany,DE
68084,2014-03-11,True,2384.07,190.7256,59.6018,2634.3974,AW00011421,IN,Amy Sun,,Germany,DE
68085,2014-03-11,True,751.34,60.1072,18.7835,830.2307,AW00029463,IN,Lucas Gonzales,,Australia,AU
68086,2014-03-11,True,2438.06,195.0448,60.9515,2694.0563,AW00012685,IN,Jaclyn Xu,,Australia,AU
68087,2014-03-11,True,2384.07,190.7256,59.6018,2634.3974,AW00012694,IN,Jay Arthur,,Australia,AU
68088,2014-03-11,True,2418.05,193.44400000000002,60.4513,2671.9453,AW00013001,IN,Clarence Zhang,,Australia,AU
68089,2014-03-12,True,848.47,67.8776,21.2118,937.5594,AW00017277,IN,Nichole Goel,,Australia,AU
68090,2014-03-12,True,49.99,3.9992,1.2498,55.239,AW00012087,IN,Sean Cook,,Southwest,US
68091,2014-03-12,True,34.99,2.7992,0.8748,38.664,AW00011223,IN,Hailey Patterson,,Canada,CA
68092,2014-03-12,True,29.98,2.3984,0.7495,33.1279,AW00012704,IN,Barbara Nara,,Australia,AU
68093,2014-03-12,True,74.98,5.9984,1.8745,82.8529,AW00021170,IN,Edwin Sun,,Australia,AU
68094,2014-03-12,True,4.99,0.3992,0.1248,5.513999999999999,AW00019753,IN,Lisa Gao,,Australia,AU
68095,2014-03-12,True,53.99,4.3192,1.3498,59.659,AW00018720,IN,Taylor Miller,,Australia,AU
68096,2014-03-12,True,799.42,63.9536,19.9855,883.3591,AW00016410,IN,Joy Navarro,,United Kingdom,GB
68097,2014-03-12,True,2334.97,186.7976,58.3743,2580.1419,AW00012747,IN,Colleen Hu,,Germany,DE
68098,2014-03-12,True,2400.95,192.076,60.0238,2653.0498,AW00017825,IN,Clayton Li,,Germany,DE
68099,2014-03-12,True,2319.99,185.5992,57.9998,2563.589,AW00019036,IN,Allen Rana,,United Kingdom,GB
68100,2014-03-12,True,2389.98,191.1984,59.7495,2640.9279,AW00019041,IN,Autumn Zheng,,France,FR
68101,2014-03-12,True,596.96,47.7568,14.924000000000001,659.6408,AW00017990,IN,Kristina Patel,,United Kingdom,GB
68102,2014-03-12,True,1759.97,140.7976,43.9993,1944.7669,AW00025751,IN,Gina Alvarez,,Germany,DE
68103,2014-03-12,True,62.98,5.0384,1.5745,69.5929,AW00011726,IN,Micah Liang,,Northwest,US
68104,2014-03-12,True,7.28,0.5824,0.182,8.0444,AW00011502,IN,Jared Peterson,,Canada,CA
68105,2014-03-12,True,2.29,0.1832,0.0573,2.5305,AW00028016,IN,Cody Sanders,,Southwest,US
68106,2014-03-12,True,21.49,1.7192,0.5373,23.7465,AW00028050,IN,Isaiah Evans,,Southwest,US
68107,2014-03-12,True,64.97,5.1976,1.6243,71.7919,AW00011845,IN,Natalie Jones,,Canada,CA
68108,2014-03-12,True,68.97,5.5176,1.7243,76.2119,AW00026709,IN,Mary King,,Southwest,US
68109,2014-03-12,True,261.38,20.9104,6.5345,288.8249,AW00015468,IN,Emma Foster,,Canada,CA
68110,2014-03-12,True,130.56,10.4448,3.264,144.2688,AW00024634,IN,Crystal He,,Northwest,US
68111,2014-03-12,True,32.28,2.5824,0.807,35.6694,AW00012936,IN,Renee Moreno,,Canada,CA
68112,2014-03-12,True,29.99,2.3992,0.7498,33.139,AW00023497,IN,Olivia Bryant,,Northwest,US
68113,2014-03-12,True,69.97,5.5976,1.7493,77.3169,AW00018054,IN,Jake Zeng,,Canada,CA
68114,2014-03-12,True,69.99,5.5992,1.7498,77.339,AW00011530,IN,Andrew Martinez,,Canada,CA
68115,2014-03-12,True,132.97,10.6376,3.3243,146.9319,AW00020123,IN,Aaron Gonzalez,,Southwest,US
68116,2014-03-12,True,133.49,10.6792,3.3373,147.5065,AW00018861,IN,Ashley Wood,,Northwest,US
68117,2014-03-12,True,4.99,0.3992,0.1248,5.513999999999999,AW00011330,IN,Ryan Thompson,,Canada,CA
68118,2014-03-12,True,4.99,0.3992,0.1248,5.513999999999999,AW00016904,IN,Arianna Bailey,,Southwest,US
68119,2014-03-12,True,93.97,7.5176,2.3493,103.8369,AW00015814,IN,Monica Subram,,Southwest,US
68120,2014-03-12,True,4.99,0.3992,0.1248,5.513999999999999,AW00016325,IN,Emma Williams,,United Kingdom,GB
68121,2014-03-12,True,7.28,0.5824,0.182,8.0444,AW00018162,IN,Misty Pal,,France,FR
68122,2014-03-12,True,39.99,3.1992,0.9998,44.18899999999999,AW00014710,IN,Lisa Ma,,Germany,DE
68123,2014-03-12,True,67.49,5.3992,1.6873,74.5765,AW00026906,IN,Darrell Rai,,United Kingdom,GB
68124,2014-03-12,True,21.49,1.7192,0.5373,23.7465,AW00025797,IN,Max Torres,,France,FR
68125,2014-03-12,True,23.78,1.9024,0.5945,26.2769,AW00025684,IN,Jermaine Sanchez,,Germany,DE
68126,2014-03-12,True,132.94,10.6352,3.3235,146.8987,AW00013604,IN,Nuan Zheng,,United Kingdom,GB
68127,2014-03-12,True,39.98,3.1984,0.9995,44.1779,AW00025517,IN,Christina Cook,,France,FR
68128,2014-03-12,True,81.46,6.5168,2.0365,90.0133,AW00013244,IN,Jose Sharma,,Northwest,US
68129,2014-03-12,True,2401.45,192.11599999999999,60.0363,2653.6023,AW00018389,IN,Marcus Gray,,Canada,CA
68130,2014-03-12,True,2294.99,183.5992,57.3748,2535.964,AW00016839,IN,Julia Ross,,Southwest,US
68131,2014-03-12,True,865.95,69.27600000000001,21.6488,956.8748,AW00015283,IN,Eugene Li,,Canada,CA
68132,2014-03-12,True,2357.28,188.5824,58.931999999999995,2604.7944,AW00016645,IN,Chelsea Subram,,Southwest,US
68133,2014-03-12,True,2317.92,185.4336,57.948,2561.3016,AW00012915,IN,Kaitlyn Alexander,,Northwest,US
68134,2014-03-12,True,2469.05,197.524,61.7263,2728.3003,AW00012131,IN,Randall Dominguez,,France,FR
68135,2014-03-12,True,662.95,53.036,16.5738,732.5598,AW00024270,IN,Latasha Ortega,,Australia,AU
68136,2014-03-12,True,563.77,45.1016,14.0943,622.9659,AW00027710,IN,Sean Bailey,,Australia,AU
68137,2014-03-12,True,574.98,45.9984,14.3745,635.3529,AW00012583,IN,Tyrone Ortega,,Australia,AU
68138,2014-03-12,True,2433.04,194.6432,60.826,2688.5092,AW00014605,IN,Allison Brooks,,Canada,CA
68139,2014-03-12,True,2384.07,190.7256,59.6018,2634.3974,AW00022877,IN,Xavier Griffin,,Canada,CA
68140,2014-03-12,True,2407.04,192.5632,60.176,2659.7792,AW00024798,IN,Lawrence Moreno,,Northwest,US
68141,2014-03-12,True,1249.84,99.9872,31.246,1381.0732,AW00023866,IN,Xavier Flores,,Canada,CA
68142,2014-03-12,True,1214.85,97.18799999999999,30.3713,1342.4093,AW00028664,IN,Ashlee Sharma,,Northwest,US
68143,2014-03-12,True,1219.45,97.556,30.4863,1347.4923,AW00020209,IN,Andrea Turner,,Canada,CA
68144,2014-03-12,True,1732.26,138.5808,43.3065,1914.1473,AW00018562,IN,Mary Wright,,Southwest,US
68145,2014-03-12,True,1754.98,140.3984,43.8745,1939.2529,AW00018371,IN,Jessica Morgan,,Northwest,US
68146,2014-03-12,True,548.98,43.9184,13.7245,606.6229,AW00027909,IN,Mayra Randall,,United Kingdom,GB
68147,2014-03-12,True,600.46,48.0368,15.0115,663.5083,AW00028367,IN,Jerome Johnsen,,United Kingdom,GB
68148,2014-03-12,True,539.99,43.1992,13.4998,596.689,AW00024191,IN,Marshall He,,Germany,DE
68149,2014-03-12,True,820.83,65.6664,20.5208,907.0172,AW00014666,IN,Louis Gao,,Australia,AU
68150,2014-03-12,True,1735.98,138.8784,43.3995,1918.2579,AW00018047,IN,Latasha Alvarez,,Germany,DE
68151,2014-03-13,True,144.49,11.5592,3.6123,159.6615,AW00011091,IN,Dalton Perez,,Canada,CA
68152,2014-03-13,True,8.99,0.7192,0.2248,9.934,AW00028610,IN,Jacqueline Bailey,,Northwest,US
68153,2014-03-13,True,149.98,11.9984,3.7495,165.7279,AW00012692,IN,Glenn Lu,,Australia,AU
68154,2014-03-13,True,28.98,2.3184,0.7245,32.0229,AW00015822,IN,Damien Zhu,,Australia,AU
68155,2014-03-13,True,45.95,3.676,1.1488,50.7748,AW00019101,IN,Susan Cai,,Australia,AU
68156,2014-03-13,True,38.98,3.1184,0.9745,43.0729,AW00012691,IN,Rafael Andersen,,Australia,AU
68157,2014-03-13,True,7.28,0.5824,0.182,8.0444,AW00028929,IN,Marie Fernandez,,Australia,AU
68158,2014-03-13,True,49.99,3.9992,1.2498,55.239,AW00013972,IN,Eugene Liang,,Australia,AU
68159,2014-03-13,True,819.48,65.5584,20.487,905.5254,AW00016417,IN,Noah Bryant,,United Kingdom,GB
68160,2014-03-13,True,2329.98,186.3984,58.2495,2574.6279,AW00014770,IN,Melvin Andersen,,United Kingdom,GB
68161,2014-03-13,True,2309.97,184.7976,57.7493,2552.5169,AW00012522,IN,Brandy Sanchez,,France,FR
68162,2014-03-13,True,586.97,46.9576,14.6743,648.6019,AW00019299,IN,Carrie Browning,,United Kingdom,GB
68163,2014-03-13,True,1750.98,140.0784,43.7745,1934.8329,AW00017963,IN,Natalie Collins,,Germany,DE
68164,2014-03-13,True,190.27,15.2216,4.7568,210.2484,AW00029212,IN,Jocelyn Gonzales,,Northwest,US
68165,2014-03-13,True,7.28,0.5824,0.182,8.0444,AW00029028,IN,Samuel Parker,,Southwest,US
68166,2014-03-13,True,4.99,0.3992,0.1248,5.513999999999999,AW00012136,IN,Blake Turner,,Canada,CA
68167,2014-03-13,True,13.98,1.1184,0.3495,15.4479,AW00028361,IN,Kayla Wilson,,Northwest,US
68168,2014-03-13,True,32.27,2.5816,0.8068,35.6584,AW00026518,IN,Marcus Lee,,Southwest,US
68169,2014-03-13,True,21.49,1.7192,0.5373,23.7465,AW00027655,IN,Melinda Alvarez,,Southwest,US
68170,2014-03-13,True,32.6,2.608,0.815,36.023,AW00025897,IN,Kimberly Bailey,,Southwest,US
68171,2014-03-13,True,64.97,5.1976,1.6243,71.7919,AW00026087,IN,Ashley Price,,Northwest,US
68172,2014-03-13,True,34.89,2.7912,0.8723,38.5535,AW00025082,IN,William Martinez,,Southwest,US
68173,2014-03-13,True,49.97,3.9976,1.2493,55.2169,AW00021415,IN,Sydney Sanchez,,Northwest,US
68174,2014-03-13,True,49.97,3.9976,1.2493,55.2169,AW00021809,IN,Sydney Thompson,,Southwest,US
68175,2014-03-13,True,68.97,5.5176,1.7243,76.2119,AW00020538,IN,Hailey Bennett,,Northwest,US
68176,2014-03-13,True,119.98,9.5984,2.9995,132.5779,AW00019853,IN,Ricky Ramos,,Southwest,US
68177,2014-03-13,True,78.48,6.2784,1.962,86.7204,AW00020414,IN,Amanda Bailey,,Southwest,US
68178,2014-03-13,True,69.99,5.5992,1.7498,77.339,AW00018065,IN,Julia Brown,,Canada,CA
68179,2014-03-13,True,69.99,5.5992,1.7498,77.339,AW00020752,IN,Christian Simmons,,Northwest,US
68180,2014-03-13,True,119.98,9.5984,2.9995,132.5779,AW00029351,IN,Jason Hall,,Canada,CA
68181,2014-03-13,True,60.47,4.8376,1.5118,66.8194,AW00028426,IN,Melvin Xie,,United Kingdom,GB
68182,2014-03-13,True,23.78,1.9024,0.5945,26.2769,AW00012293,IN,Tammy Garcia,,United Kingdom,GB
68183,2014-03-13,True,56.95,4.556,1.4238,62.9298,AW00028404,IN,Whitney Raman,,Germany,DE
68184,2014-03-13,True,128.97,10.3176,3.2243,142.5119,AW00011301,IN,Cameron Rodriguez,,Northwest,US
68185,2014-03-13,True,58.98,4.7184,1.4745,65.1729,AW00012513,IN,Austin Thompson,,United Kingdom,GB
68186,2014-03-13,True,639.95,51.196000000000005,15.9988,707.1448,AW00019845,IN,Fernando Hernandez,,Northwest,US
68187,2014-03-13,True,848.47,67.8776,21.2118,937.5594,AW00013056,IN,Morgan Blue,,Northwest,US
68188,2014-03-13,True,756.33,60.5064,18.9083,835.7447,AW00027170,IN,Douglas Sara,,France,FR
68189,2014-03-13,True,777.34,62.1872,19.4335,858.9607,AW00015632,IN,Gloria Carlson,,United Kingdom,GB
68190,2014-03-13,True,777.34,62.1872,19.4335,858.9607,AW00015638,IN,Rosa He,,United Kingdom,GB
68191,2014-03-13,True,1700.99,136.0792,42.5248,1879.594,AW00024301,IN,Tasha Rai,,Australia,AU
68192,2014-03-13,True,539.99,43.1992,13.4998,596.689,AW00012579,IN,Lydia Sanchez,,Australia,AU
68193,2014-03-13,True,1179.47,94.3576,29.4868,1303.3144,AW00021329,IN,Wyatt Brown,,Southwest,US
68194,2014-03-13,True,1764.96,141.1968,44.123999999999995,1950.2808,AW00014272,IN,Sydney Ward,,Northwest,US
68195,2014-03-13,True,1174.48,93.9584,29.362,1297.8004,AW00020896,IN,Arthur Sai,,Germany,DE
68196,2014-03-13,True,539.99,43.1992,13.4998,596.689,AW00028371,IN,Mandy Liang,,United Kingdom,GB
68197,2014-03-13,True,2393.06,191.4448,59.8265,2644.3313,AW00011412,IN,Sydney Bryant,,Germany,DE
68198,2014-03-13,True,1750.98,140.0784,43.7745,1934.8329,AW00022460,IN,Julio Torres,,United Kingdom,GB
68199,2014-03-14,True,29.98,2.3984,0.7495,33.1279,AW00012695,IN,Kari Ruiz,,Australia,AU
68200,2014-03-14,True,32.28,2.5824,0.807,35.6694,AW00015810,IN,Regina Kapoor,,Australia,AU
68201,2014-03-14,True,4.99,0.3992,0.1248,5.513999999999999,AW00023437,IN,Briana Munoz,,Australia,AU
68202,2014-03-14,True,777.44,62.1952,19.436,859.0712,AW00016420,IN,Eddie Alonso,,United Kingdom,GB
68203,2014-03-14,True,2341.46,187.3168,58.5365,2587.3133,AW00012520,IN,Seth Jackson,,France,FR
68204,2014-03-14,True,2354.98,188.3984,58.8745,2602.2529,AW00019031,IN,Regina Perez,,United Kingdom,GB
68205,2014-03-14,True,2452.34,196.1872,61.3085,2709.8357,AW00025798,IN,Christian Coleman,,United Kingdom,GB
68206,2014-03-14,True,31.27,2.5016,0.7818,34.5534,AW00011185,IN,Ashley Henderson,,Canada,CA
68207,2014-03-14,True,35.23,2.8184,0.8808,38.9292,AW00029023,IN,Dalton Campbell,,Northwest,US
68208,2014-03-14,True,21.49,1.7192,0.5373,23.7465,AW00011698,IN,Jackson Wright,,Canada,CA
68209,2014-03-14,True,7.28,0.5824,0.182,8.0444,AW00027213,IN,Julia Lewis,,Northwest,US
68210,2014-03-14,True,36.27,2.9016,0.9068,40.0784,AW00011203,IN,Luis Diaz,,Canada,CA
68211,2014-03-14,True,27.77,2.2216,0.6943,30.6859,AW00011287,IN,Henry Garcia,,Canada,CA
68212,2014-03-14,True,24.99,1.9992,0.6248,27.614,AW00026685,IN,Noah Baker,,Southwest,US
68213,2014-03-14,True,101.95,8.156,2.5488,112.6548,AW00026178,IN,Paige Price,,Northwest,US
68214,2014-03-14,True,37.27,2.9816,0.9318,41.1834,AW00012106,IN,Isaiah Baker,,Canada,CA
68215,2014-03-14,True,34.98,2.7984,0.8745,38.6529,AW00023703,IN,Jacqueline Sanchez,,Southwest,US
68216,2014-03-14,True,69.97,5.5976,1.7493,77.3169,AW00023495,IN,James Shan,,Southwest,US
68217,2014-03-14,True,34.98,2.7984,0.8745,38.6529,AW00023558,IN,Dakota Barnes,,Southwest,US
68218,2014-03-14,True,14.98,1.1984,0.3745,16.5529,AW00020516,IN,Gabriel Russell,,Southwest,US
68219,2014-03-14,True,166.28,13.3024,4.157,183.7394,AW00016072,IN,Caleb Evans,,Northwest,US
68220,2014-03-14,True,4.99,0.3992,0.1248,5.513999999999999,AW00017344,IN,Timothy Kelly,,Southwest,US
68221,2014-03-14,True,39.98,3.1984,0.9995,44.1779,AW00021276,IN,Ian Coleman,,Canada,CA
68222,2014-03-14,True,4.99,0.3992,0.1248,5.513999999999999,AW00021277,IN,Lucas Thompson,,Canada,CA
